visitor_id,num_pages,num_sessions
4909ad0f7e0e163e7756688dc960c36da5c41581,16,2
490b469e50e161aef9a02559a721604e30dc5084,3,1
490ef5f8af740a709c319a5d7a53c30f6fcd6ddd,98,1
4910d97cccb67fc1e73eaeb8ae0dcdd734bfea43,4,1
491154bdc2f7fd61613873c86b50fc4b84180b1d,16,2
4911c10a4e02138c3951bf70680ee676341b4782,62,2
491230894e6b6a6599129fcbf79acff76a0da385,4,1
4913603623f3fc9a07dda986b2e84d71515dd59c,21,1
491492d571fb0adc22f8a901e9ac062e292da923,1,1
491577a6b42b6518a4154b50c67da2a4be6a73b2,6,2
4915923adf772b5a86b9276ad07593cb2c8ff44b,53,1
4918464847b8ce2ef932a38103e8b51f97bcd5c1,19,2
491883e89259c81d5675fc2f360407ef828d23d1,2,1
4918a6367fc1fe80dea74d099cb300bd3f4acdd0,24,1
4918c6b518b62587a8046488165a435445175637,3,1
491a9012cd24cdb73b4723ca7498558ca4cadca0,1,1
491abeea47c588c351ef6fff4eef4b3a535e209f,4,1
491c33aa6babaf93d957d1cc433040328a106917,2,1
491ced937986186cc0fea4cfb53ac6f9c06626a8,5,1
491d136f45d19182f208aa64907d9e942f90de86,3,1
491d6c7d41c2642a7fa58c84af0805dbddef53c7,7,1
491d73d8af13484af878ec119d77db83df8ba87f,1,1
491fb511d68ced0e4195fe15a8c9de322df566fe,2,1
491fb8552cd4197b6f8c3ebd78385cf6c9ddab9f,3,1
49200931fa7402ecde5405e85a1358b5507a6279,35,1
492143e518243f660c29b191043e06f8a1a8be24,1,1
492205d8aba7c5aef6b1c871c6e58fbbcd61c4a7,3,1
492345efbca3ce5fb2166c0c292a2defada7dbcd,14,1
4923c302cf7516235cb5e122b105364024554b19,1,1
4924297e9c85190220ea19b5e2a9d4b3568b55ad,25,3
492484120c2b9af4e0200e69382df871378110f0,4,1
4924a507ee20bdefc1a32bbd542b094a315bae1f,20,1
49258b1af876640bd240cf99aad7584765dafbfd,14,1
4925dfee24572398243237e51552ba86e80e9f41,5,1
492658dcf88665eff39816e0a3a4e071b8d04d50,4,1
4926ad202af79c5640fe3b8cb2b54da424f6b4ea,2,1
4927346b1e76a096d3fdcc20390999c3e9202c35,2,1
49290d87c6a8c94fa3562c83682e9e90520abdfa,8,1
492a44dcabb450fbf7faf495b08fc959d4d381d1,2,1
492b436a01c5ba23dd83ec47c1a01d441a90da42,4,1
492c44f263ab12086cc7392fb7833a883769e646,16,2
492e172965fd68352e69e9334f58b57e768b3a4c,2,1
492f2279669a116a2a81787ad7cbe4c62430f74a,8,1
492f2e150b52f257f705b1a8560cc51b9582d685,3,1
492f3154dca364564a0635c83fc4397da95abc8d,3,1
49301565b363c8ef2b09646860e93d0132c9082a,71,1
49311f548a70ed8b4da88a47554242aec4bf2622,46,1
49313423016f2dd9fadd9c27b5d1921a11d820ee,1,1
493181cdd183c9ab7a5f7ba35591380f51ff9420,3,1
49320d7f27fec1942e80afdf9b8eed9d2be29c86,2,1
493243b2e34be70278fd671fc20574b5a9216ed2,9,1
493422e67212d3009529f7c66868c10371dea698,48,1
493551102f018d97373d69573c6a4da539eac8e3,9,1
49355a49bc6c6a3a27f0b9e1a759fafa3108947f,2,1
4935643971ae7a23526752f2d501e8f73423456c,25,1
49364a1e0f1b670e53c26eab8c988b979731c5ad,5,1
49387cb5b8a3d98679c642dc633c4c66527f9de4,1,1
493aa8b8a46fc9e70f7860f76f7416f5f2584ed2,4,2
493ac79c457ae5b6a5d6a4d29fb995a37e5b2c96,5,1
493b3ec6e8197cf2ef6d255261233c21c1ea4ce7,11,1
493f0a33af8e6b3e59ddb4d3c6d86aa205794ca5,2,1
493f0f92afc891190c9a0db963548cb22bfb233b,2,1
493f1fe07a031052e2ba424e21db6fd0ba7ea44a,2,1
493f505f006664ee696c50e26a9b81176b7bad55,4,1
4941559addbff8f65b5a43c5925cf31143781426,31,1
4941836235e46b9bbe2cc08d2b6d83167eda50d3,8,1
4941a7704c7dc8b947fb2aff98d8ecaaea204dfb,5,1
49424665a40ca18a670f2108c39447f3eb094be1,1,1
4943702caa22ce81073429fa397ce79db958a659,2,1
4943cbece0a1927c37248eebb865532a696b84b5,41,1
49441a3dc607844c860fc28c823f8a35d267628d,19,1
4944d31d2687fa18fe0983e39cd90734c06cc5aa,2,1
49451eaf7dd0be2a067b9566e0296bdfdb8a62e0,2,2
4945491101d162f39e694dca7e9c2d6b517ec3ff,100,1
4946bf581ea5f9725a3898015d09b60a5cabf74a,25,1
4946dcdb53c4a059988ddd411de844f4ca75f331,1,1
4947a34e5004b025321e8d76561bc15138e737a6,2,1
4947ac45cd8bb6c279de8671234dababac8c3dc5,30,2
4948bd869902ba9c80b1afa20cd7ab28f211f039,5,1
4949ea6ac81c34a6e0a651e65a0ed91213218f15,4,2
494a6801f998f75e1b4522c105bd41903062e574,11,1
494afb51192fb0cc6d4e264248839a2736ef48e2,20,1
495037badefd69187015975af6810248896ea4d9,28,1
4950cbaa745023f4c8682ef7c68ea3a66f07df39,148,1
4951e45bce86288977036d8fd7a6a89b49b673db,4,1
49523d1560a2b333e949a003069f5f91ab012099,18,1
4952905e9d512c8bbe92853a3f4a37e650de36fc,3,1
49529f17d90b891039588863c0531ec7ae32073f,8,1
4953ab75fd7c984bf96c33780e404016dd3c79ed,3,2
4953e283aa84d33d1b32c238da4b0370aaea5e85,2,1
49544e201951bb43939b578b00d24a3d3e309308,1,1
4957fdfdbb2285ff776c81c8be320bbc465f6c0f,100,1
495800154408c8e5104cf27d3e51534e87ec20f4,21,1
4958181357cf4afbd8414a132ae84dfcf671e5ea,5,1
495aca86df3777930bc80f656e383ba6478d022a,19,2
495ad740c35bab43216c9b471d7a46bcb8d0d5c2,10,1
495b3af008eec415231500f0078d681a8fc73b5a,4,1
495bfaca61b86c72ea927ea38274acfae183208f,6,1
495e4c0b8a2772942040f68fb995ab83e507b01b,4,1
495ee0ad0db3e6498ff92a59d5abfff2b3dcdbd7,1,1
495f7d17e23348cbb41aa1b82bde71d3fe3f2bcb,6,1
495fcbd736a1fb3e50525042c610536b2d1a0636,2,1
495fcefef13fd4e68fc294ae4811493872cbd532,163,2
495ffbfd050ba30cb0c345ea80882a827e985300,3,1
496136a346ff0e2438b7c108b795096f8dfa2062,1,1
4961b044c73cba8902110e6873d114c1f361bb12,6,1
4962f0956b163024b04ee6b6037357dff7c167c8,1,1
4963ccc447d41a922865d26ec49356c146d22de4,3,1
49653f280c4fc43c6ebd50d6afcc441b9663de83,1,1
496564d670d146fb6c067b4a021fdb22c16132a7,40,1
4969801a1fddc41be2b429978c8d8d5d08ce0f91,17,1
4969a440d209c25a1cb2b52ab40ce58ee4e65d95,12,1
496a049063ad15476bc53df5095e0e910e8d4d9e,3,1
496b2ce203df577447202b0ccc659250a3efa685,3,1
496babe8ad5a1bbb7db988ff9896f967f6458154,40,1
496c1b76576f8f3294211a4f5d53eb4d67459b79,15,2
496cc316858fd1c863a1a185d2b2e8559e544d97,3,1
496d01743c05ceae82b060e63453993f7962e7e0,7,1
496e9a55cd56b5d988db87b543a0fadc50df1768,11,1
496f6c17d4da22d630435d47641f90540f6fe678,238,3
4970ab71205f96877788fb679276f77049904e6b,4,1
4970c8ae5cbeff16f73dbccdb243391701dae273,2,1
4971bc9d88f78c45a3d1d40a2f620906111308bf,15,1
49724a34c8532fa1201725c17222417e43f44695,7,1
4972ee729ceffc0d8b8b37dcabc3f575ef842a61,14,1
4973590afdd5687332bf609e787d3439881c4400,7,1
4974316c47e95e6d174bd2d406e9a3ece8f09e00,4,1
4975181bd2f1a902c38d8b557a579b962db67a8c,3,1
4975506ee4882564066fce2eee7fd5c12c3c84b9,2,1
497705968ffe675c9d5bead835e0b3ffe07a50d3,9,1
49771da9fb62f026aa2f7884a9f50ec473072def,1,1
497a655764ce66e3d8aaea4b9e38af21e8110122,5,1
497a94d8eff54890e1067cdb344c80f06f429aad,15,2
497b22b1de829f86a83b80fc48066b4342a55457,2,1
497b628a224a2e7ae37c4f2f994778986534d6be,1,1
497be4caa6635bda4a5e13422b7463a3467f3b2d,1,1
497d9b27f6460c1f8798fb11de5d93c759380905,3,1
497dc4f0a759ee62eabab3a444a647b38b41a429,40,1
497e20fe3b554d74f7d8113db695c880d9ca05f7,2,1
497fa47777d2082bf1bea97dc69693d01c36dbb7,4,1
49800dec266474391c1ea16b0b889eb98d1691b1,8,1
49810a81938abaa8b0e0230e0e15c432b84fa6fe,7,1
4982223bb48fb337d9f968f3bf76f402dbc01d5f,1,1
4983443ca0a30c796f77f999e9282b56acc2dbff,36,1
4984026c78e492a684ad1cb58feb5dcbe9587362,7,1
4984bae31908b7b154a1109d6f2cf89a0f77a61f,2,1
49859d329c59497b7ae863f55f524f7f7e31e87a,1,1
4985d95b0993598d095a2234f9b57cb59f45240d,8,1
49865ff22a11bd88065f3bb52788c6e630aee76b,111,2
4987c20826838540728026d299eef71634971090,3,1
498836bf52c63112ee91867138be15e7a0632207,2,1
4988eb85efbc6a34d1a91dd7d6ff1cff6c18cb37,6,1
4989873987f3df2e6f02aa9ebc6ef307bb76a82e,1,1
4989f7fcf364a9f6b1ca8a8aa3aa8e67a616f9cc,5,1
498a62c44688dccda439eaee7a314c8c58038e69,197,3
498ab3e91f3c237592791568a0ac3d2f1acecf90,2,1
498d12a0d36c0ad3bdd71f7d09461a2c46c70561,3,1
498d4ddd66ce71c6f7f8809ab6b5199071a166c5,77,2
498ec8dd0f87b218501da1630dfc542932f3d69d,12,1
498f654eba2e4d8e1723b87455c19f308c135943,6,1
49908b989ea527e33176445136e1a25aee3811e1,29,1
4990c7e274f98b3fad139421f6e1a3a8419d9882,44,1
499101f429e47114204c13682763a6c2f0944e7f,24,1
4991abf4f0b645a527300e2b8dd7030c3eb15ce3,2,1
4992761e2fb62e3359b854ee38e2d5b99c192ad8,13,1
4992d20ae5079962835002a43b40261eb6800d64,14,1
499335480aeb6a7a0e69044306eb43af7ad0775c,2,1
4993a4183a6772d2e83906b6f3defcbef0290299,9,1
4993bfcda08c3fd19173fc96e526e37b0a4990f7,19,1
4994187ee4ed091bbe8e10cd593553cd449c5d4d,2,1
49947ffb7dabfbb609986cddeecc28abf5014669,300,4
4994b394feac55641af53f28143d48f3f49f6afe,11,1
4994b4b12ed0ee790accadb09ff86c660d6d833b,8,3
4996c1942d498aad685eb4213e1726443572ec4a,3,1
4998bc8e12fe046bdf4d73c19ca3c5f33156a6a8,4,2
49994d63a1adbb5678667723ea57351458a11d05,127,2
499a42ace0f344f7e18e5b99ec37a5a3d20a76b3,1,1
499aa0492a6cb38057189eaa15147595a605223b,2,1
499b544ffc81aa581779c3452d00bcff70583a79,12,1
499b9a2c18db21eaede50693ef8473e06aa5ebe6,33,1
499c357bba0ce175faec77cf011cbff921e6b2e7,5,1
499c5fe0561fb796335c3468a0cb1d3d46743059,2,1
499cfe0a654efa77651759136184460599af2885,2,1
499d6bea8d1950102c0ce7e0d7e9574e0b671640,4,1
499e05611f972a9ed0fba0584d4cf954f2142b96,1,1
499e471864e8483ea5f16c074fdf36c0708fe244,49,4
499ef2c26bea27ff2e7e2ffe374bef2221e2e994,1,1
49a06ca17b96ca1c27683c9d516dbad17a1c4a63,1,1
49a1ba12e84324a67da7827d88644587e5fc2d65,6,1
49a311d8fcdd3fa30e9060ddee5649cbb15b1bc5,40,1
49a3af4f6b566dd39c777d0cef1424503009d06c,1,1
49a45947e703b2093b0d24a084c3349d216f9bd8,2,1
49a685db66fa2f6a8a2cb75ff268ea498891f367,2,1
49a6dd3b63210fc3ac1dc6df71f37aa891f0b5b3,2,1
49a7181f32a3260795b6c0bdc4e25a43e4034ad4,4,1
49a71e13f07bd36fd180a67e427f5090795c0bc1,6,1
49a7d7fb31ec89c6373edacd278bfebdaea33c96,2,1
49a83ea65fc82ef9072cafcfdf5884561f101d5a,367,2
49a84e6dfb10880c223c7fe8f38d0e398d06513f,3,1
49a8585fe056c38a7489357021492d4f85aa25fd,2,1
49a8ba1e053bf3add5133ec627e5fdf76ec413a6,146,1
49aaa431db4bb1f3c6e9c69003ee0fb70427904b,8,1
49ac44d21dcafbee552f058b8eb264c9ed35e4c3,1,1
49ad1d1042a20ca26c015c7cdd68cf65d7ee6758,5,1
49ad8143d3686298d434ee0e9efab533c2e675cb,5,1
49adc235715845d72cf63d14f283cacb89565733,201,1
49af82d778fc9dfb719ee6b4b62d005292b8394a,2,1
49afaa795e8adba93bb93c0b38d49498f25eb1c1,31,1
49b3560b487d2d892345e2bde3535abafb53e8af,4,1
49b3907dcbdbfc485a701fa0e669d7b7e19b3375,4,1
49b3e98f24052e5a9536a6db64c31c60ba8cf056,4,1
49b4cf762f6b54aad5a53356a56731125cd3aea1,3,1
49b57f12c0cc92a2c5e56a4f8492fcbfb0023338,6,1
49b74115fbd8ba20a406e386486c04d72b81a05c,60,3
49b8a129fa40726c0113ddde4e86775e04a6f27e,6,1
49b95fb03fa367a4ca5406e8e2956a236859dd93,1,1
49b9b5aa4ea987e307616cb9bcb75f2127d22f81,2,1
49b9d2d30c5a3e747f5df1cc4c57d80a2456774b,6,1
49ba53952a83b827a5be6830587ad545ffea8e8e,2,1
49baa5994e42e258760dd12e54a15c0e8df3dd3d,96,1
49bba16a82d7f5a7708e16b9270f8ba0418747aa,7,2
49bc00dc0fa1ca031379ee79f497b11034b306dc,2,1
49bca24993fa4edf5ba751f7e8de36260a9b379a,1,1
49bf54e89a83888488a21ca6bfdb758ac1be7896,20,1
49c137bce8717091850c3556640101ffa302d28c,183,1
49c17f310ece6b210b2428b083b9c89cb76ca840,28,1
49c23fe4724348bc9ca0be346ab8159a8c417c2a,1,1
49c2568ad3d2e820883a8ed71e061b000e38fa5b,2,1
49c2c348d74e7fa3522023121afe01f8aefccfda,39,1
49c5ea612d1623bfe6a3a23279503cd9e03ffb13,3,1
49c64ff1abdb9578815e666a17e71e2601383609,21,1
49c70b397fc2257339212b0c33a441311050ec83,13,1
49c72280cc5ee52ebaf04db656e2bb9c36bf4e46,1,1
49c7399981b39cc81aed01a88d42a2b46cd55c6b,18,1
49c7a50b0d3533a9fe741d7a59513195dff734b2,64,1
49c8afda1286f31d3a82278d6eab115110c0ee05,13,1
49c8ffb8f32d9ffadf38ea1a5da3282ffbd6107d,2,1
49c9d835fd42018086522956a990666d5df58460,8,1
49c9f6fe69b75fd6d017041e5a5f5d47871aa28d,8,1
49ca3c4b2a36bd62ad8533cc8a2cadb0a838849a,4,1
49cb0b94958bf2ed1e5fa919ba346a01718cd785,2,1
49cc139b1b9d82860b40d982600504e893495619,38,1
49cc563fb4af81645544aaa5c7001e5586378a08,4,2
49cce4e5ff3889ba961ee0a9affb51b55c08c5c5,8,1
49cd364e058ec4cc833efdb2136217ec9d82cafc,11,1
49cd842bc3ea3514330983ecbdf8a61e72c6e8e9,2,1
49cfc2b5e86f229ddd1a61a50757dd9f07a6cfd9,12,1
49d0722cd85fb83a49017e324f35829df4f4ca6f,33,2
49d093456bb5bf8687f59e2b40cf5bd7b756c721,5,1
49d0a83c2161c2a4303c75f2c7b22497f79c09a3,52,1
49d22cec1bd638e5f302e4e631b214bccbb9a1b4,55,4
49d419ca7f6bb82b00979c53315b4ccdb85fc648,2,1
49d65e29c150ce441b36a816c209017824efc3f8,2,1
49d67dd749cd7c4bf10032327b29239b96f2f510,25,1
49d6b6d990a0be41ca9cb558ae6fc31042646322,6,1
49d749388e96eb309ee94d25d9d9546539a1cd9a,4,1
49db3250d30a390b2abeda2ae9f41339503d6047,1,1
49dbae8207b2c0000520cdff7d366cba27181380,1,1
49dc3295a3734611dc4c34ff351581c565a4ce48,5,1
49dce9641f168a706e4ed3161a12441f8635a658,6,1
49dfddf950c81892bf2b3c1237fe83ca6d840522,2,1
49e21da2aa11086392b38196d41f50c33d27606b,1,1
49e3b4d15749589c259aff41a5f3cacbc869d9b1,11,1
49e457a879359f07825bf293e7f1627832d7fa51,55,2
49e506af89ebbfb9ecf992d99e2f89ec88fa3c7f,4,2
49e5f666498cdbef4b7b8b01c28ea0e91436a165,3,1
49e662b445c287cec3bb3a234ad206e43ea41ee3,6,1
49e67a466af8c729771f8c9c542361545bb542de,6,2
49e76a3d17f84040c3976a9a9e5e3992785eb0c5,3,1
49e85f1acaebd25a34662e8aaa4b91fbd1047548,60,1
49e9955d1fdf49047fa2a85af84f48e207d6a8e4,2,1
49ea0234af47225e54188093c727f370ce79119d,2,1
49eb0c2dbc2c7d1ec2c63b4970c1c65afe4d286a,205,2
49eb82422b502ea77532e436a9f060203134e4bb,2,1
49ebd92bcb69ffc2564b5198acb3194020f8cd63,2,1
49ec3edccb09fb13a9475dfc089350dc530ce5ee,40,1
49eef78e6c29ee4457436b00ed9e5b1b94d2adca,14,1
49f01e52b6d28eed1cf9048274b48974dd5d9e5c,2,1
49f326d734271f24c213a67d912eaf29fdbeb152,4,1
49f34d35fe0d5f0cc2756789d1f75841c8d0dfc1,1,1
49f43a16f19c5bf9dc59023101624fe588ac5c30,68,2
49f5c90e1706caf9463cf9f0038efb2366ff18a5,2,1
49f6f8fc8a209bc76c0812127300deb49b0947bd,2,1
49f718eb1c31064dffd50178188282e7297b2b37,4,1
49f7ebf6b40a00a793df232a91df38884a067b5f,1,1
49f8f7f3cd85518ba8b802df040753e0e6c1699f,15,2
49f91493361b86fee951b09abcf7efed3394c59c,6,1
49fa9c3d8ce8f38fe9d2db0920e47d34a08153c4,3,1
49fb2e43a4df3c0e75e5b25bf3c5359301877db9,27,3
49fb91402fa85c792509946b24b8590366ea2d85,96,2
49fc3c681a9af0120c617a28dd3597e2f7639b78,99,2
49fcb1502d75849ce273d50dc0772a4b6dfbeacd,5,1
49fd05f789e74f6abb952ecfd2fb7e4d89c57a77,1,1
49fe4d5103b5388fa7eee1e93a78f5f8c464e8e0,4,1
49fea2b9409ea1ab32a98647c494f3f521594225,34,1
4a00382ce6b00027d022b7c5227b4f7ec9850247,1,1
4a00507e4cce7a37a3b30db657ed5877f4858715,12,1
4a00996897e86c8d80e315825c214117baa3850a,5,1
4a026a54cd02fadf619f3146b1c094b60100d145,2,1
4a0446999e65fef8e7be579b2ccea3e3b1493e7b,18,1
4a048e04b601173d3d939f2a25a5b7d46a004ccc,161,1
4a04e50de31608498c02dd99a3d7e4020011caa2,8,1
4a0579fc5819aa4fec60b371320197e9a1580396,1,1
4a058401a1b3cbd464a014517a503412540c99a3,13,1
4a06a8733decc1a09d6a7c9222a7ab2e4727f50b,4,1
4a07154f1d944c63366d514b25be97fcc49f1cf5,1,1
4a0722f69804c3e975fb290892749facbd810336,3,1
4a078601874872898c2f07e5cb6cd37065a02820,2,1
4a0788aebec627efeaa9576fd8fa08f6bfb51490,2,1
4a088aeb6e03cfcf43d9cf53c28a8be946aab2d7,4,1
4a08f0369d5d76a02ceef911a380849031017db6,2,1
4a0b0c574c8672c75a9cfbe56f1a6a8bba3f7c3e,37,1
4a0c4be1ab8495966ee49c8194e7ba8b3cd773ae,2,1
4a0e5edd3a794c63399227ff95d6a164b9313ff1,2,1
4a0e678b85ab6cc2d224be5072cba45bb5c1b8f1,12,1
4a0f4086a284603a1867e20ff5db74a9f99e648b,3,1
4a10b20a6cc876f5954bfc2762665735c0befe86,4,1
4a10bccc4e9fdf47f18f4c197b0ac6fb4ed84814,12,1
4a1201a4a10852edd16db1488630295b9ef838db,71,2
4a120abfad35c2e4e9ba212c9c5f8143dafa696b,34,3
4a12ab3f06b7887566785050eee92c89c6dec877,8,1
4a13e5df973c463fc8740ea64b0e9f33c6e03989,9,1
4a13fe0dfd017db1abae9056bf4e073aceca0b59,4,1
4a1471cc588050e1ab75bfd6324ed7a66a2dc903,26,1
4a1504402e11a8a249efe4d5804b008c46b6167c,40,1
4a1514af4f646ccd95eef57b5b0fa551c1968cc3,21,1
4a15a507599a4038674cc921fc83a10ed045e8d1,5,1
4a16437872234be3ad38f349d6a00132acaf47ae,2,1
4a1695e0f5b449196ec8f289ddf3d6b545a7001c,85,1
4a169d380b6789f74a8d7ce85fed1f9c2d05b7f4,10,1
4a16aa51cf9d4eac8ef80c8943b92471bfd1d881,6,1
4a185cc8529e06e606714b50321c3d379e2c816d,21,1
4a19787b775c26b5b282cf12f8f514efe639c882,12,1
4a1994cc79ca9a6d41570102a8546285e6fa9c67,9,1
4a19e283d512188314ecd7f0d97e066a531c4204,2,1
4a1b24b7a76fa158a6a4f8b3b86356dbd24c3f66,4,1
4a1b70deadddd648ef70e00b4ad77f2eaa0787fc,7,1
4a1c1e50ab1709c7d3923ec0f8796970e94e7455,6,1
4a1c2bd2605eee1f30350b5fd4e20e3aba062501,2,1
4a1eb1fd0fcc67eacea8a446a8ae71dc369fc7b7,1,1
4a20182c44e8222b52486a048e1517b9e5ef174a,10,1
4a215d8da1377ca4b58f8ccc49b40f94590cceae,4,1
4a22f6ed8c0db6189da8ff64072c18f8c0581ee2,21,1
4a2375ed209e1fac0466c3c3fb57aeaed86244c1,15,1
4a23c46fd859f2a38cec3f0a1e30d32d094bca37,1,1
4a24145357d49237ff55fc80f3976b61202baabf,13,1
4a246105cfade56e77a4a72ab95a77dc8800eded,64,2
4a25963a70b6973cadf66294ec2907db56f813e2,28,1
4a2749f0860dcbe193c676b9dc6ea0c0a1b37baa,30,1
4a281bf924bade44dd51015f71a58672a1e051ef,2,1
4a28cb2265560c38a03ac5f8aa5627a9e39fe394,15,1
4a29ac3a52d73d93b88c182c1de927153f4f1e5f,61,2
4a2b0ec12a34c488d55ff294a574a70eddb48dec,3,1
4a2b1ca9588120eabb6edfa294c5a50e2c7b2585,11,1
4a2bd32eb733d5377ec5a9ec6fca54bc790d585c,31,1
4a2c24c1c37b2ae8a87789a7e8c352097ff39143,2,1
4a2c3e0a467b9778372bd98e3a3072886443e8ba,2,1
4a2c42ecbd827098cb7dd4a25013af6abb736159,13,1
4a2c7f69340d5fb1c457158b3880d437ee321347,3,1
4a2ccd3c19b4f6ad71962f01dfd82daf4af755d3,23,1
4a2d1f54b7582fcc5193f61067d6a2c5b5c2f059,1,1
4a2e0db10862b8cbc11c7a312e97d2cbfb36ab8f,2,1
4a2e172c9c2674917bc374ac9553d0553bbd3a61,4,1
4a2e5c635faa26fbaca7d9a04106c4592bb78fa0,2,1
4a2e98ef970cf3f28549c6791a6e8d02d7fc53db,1,1
4a2eed86dba6c441c39e76436270098a953b7637,8,1
4a2f7ead31296eddcbf9be467c102d1f772ad704,74,1
4a303cf8a55097aec7cbc1c5ef8198a98d9d7147,19,1
4a312d98a425b228290ae634d10342315a2b242d,8,1
4a32ad2d0b73a508c3abfbd7da6460ad1c6f1c29,2,1
4a338a35a5655db86b515579b497ac84889fd671,10,1
4a349fb8707b63aac6811e38154d2eb7626cd5e4,1,1
4a34ad01aae0d7d57be9250ae6a4f220c60cc7dc,28,1
4a360c889f51783f9de526eefed8acc4fd325899,14,1
4a3620d7e08c2bcd1d5235d3454ca00b78369077,4,1
4a3661c981128bd1264de27b99c388185c4ea0fb,2,1
4a36b7355ca2a7e1e9d13a5908715ec6d7ae5ee4,3,1
4a37b616129ac67f79c161721f6d5e8f97787ee6,2,1
4a3a4f3ae0cdea9e13b3a1d8bc39e869fe59f7e5,2,1
4a3cbff803ffc24a882578fd7506cbba957eb681,52,1
4a3d6ecb5f8f5cccac6d20c5e792e20ace3349fc,10,2
4a3dace17edf9162a5110f8e4b9de193b5d5a947,5,1
4a3e1441c0a715bb5f490567678ff2cc8f6d0084,16,2
4a3e85be7f74b223ee9b70ff75320372a5aa52f9,2,1
4a3e983aa130ed9539009af6a36f57686b543b69,5,1
4a40ce927c4911cd58bb96e5406b8e4dba2d5e47,2,1
4a40d9c27127bd524a0a8f3abace021b77577110,15,3
4a419558402ea97c1c1c36e0e546d48e5d843646,4,1
4a419c05f5141e2d6e19ee769bf201a55718a257,1,1
4a41c0467c8a352921f82c2e381608a2dcf39eca,2,1
4a41e3bf62179795a571b48fb094cafa7593ae33,13,1
4a42717044616e36acf101197661db7ac4e5a54e,52,1
4a44ac54cd724bebadd222887f14794d79e57b57,6,2
4a4518479b1224c89cc0e070c51d7c412be5960d,1,1
4a47420272e8065e2d5c46274c7cd2e8fa70f8b7,3,1
4a4924ff4ea9a199f8d4628481639214ab2d7cbd,1,1
4a4b05218c17821d0e02681d8054e9d83abf49de,1,1
4a4b4f2c8552628b80e001fde9e66eaa71bc7f97,70,1
4a4bd50bdd7e61fb8cfb2f4851d50d5e54623b4f,6,1
4a4dcd2fa9865ddd80d21abc9b05158d80224e56,3,1
4a4ddd1a22a8662f1740c65be86376beb72c37cf,14,1
4a4e29e87bcb3734f4f325ef8fd8805330d55995,18,1
4a4e2b0c2e73d1b93c044180e7365f6f475c82d5,6,1
4a4f729c47f8d3b57c3f1b72774c7e56a9517e94,25,1
4a4fb879f949101fc56f6808d93a5e8781f91210,5,1
4a4ff39fe45119a7a3a8804e48ebbba08d86ad1a,1,1
4a506288b627d07d970736a1ee4698b98b7b73c3,7,1
4a514609f7488e469e254a36d612dbc36b465b00,23,1
4a523b7322750c25c7c71c19c8571c6a37926057,1,1
4a530b3f7d53a256516ca887cd3fe47d267761d1,2,1
4a5464d21c685e8a408b3ad715598b795bc177cf,6,1
4a55f2ded51708f79f73c9bb3da9807be79bb3c3,1,1
4a568b4121fda5c7cc6e8481600b285d4605b7c1,2,1
4a56b38cd85700ff88c8501920b051a6b4bb1b15,2,1
4a57376dd352354c6bac9a2ee95769780f09d9bc,40,1
4a583af4d5d7b4117d2da796280d18299cd31c63,1,1
4a58dd2b26d064049d65ae00f62a08f60c3c94e4,6,1
4a5bcb90e029c426d4f64bc04353e0526b401c32,15,2
4a5bed56b99bed76a33d1110a717b0cfd06ac4ff,3,1
4a5d34089ccd4d398248da71a0cbd051ae4241f3,1,1
4a5d873bcf2833d96ff912c08660d6d4bca9eeb0,4,2
4a5de12ef1bd0ed049e982e58059e7d09aec28b5,16,1
4a5e1a3c5ae5b4152e0c91cace557614e11dd293,8,1
4a5e5d84e5307586379b69e670ed33b860da2de1,4,2
4a5f77d4b444d6e0e3ba0b296e5fdbafd1adf4aa,2,1
4a5f7d8c3e6a54fa55d260282f88ebf3a4a620a8,2,1
4a5f9af92cea93f5114bce0b18409273601fe047,12,1
4a5fc173526d87bbd507a73213d122314a2a67cc,47,1
4a604a8f03a9c1a31eaea54b1d0ce1112eeacaf0,3,1
4a609df29193f3da9ad42712d079cdabf552f01d,3,1
4a619f0309fb8db486d3dc84fb1408f2710009bd,49,1
4a61aba341b464860c872531ff79362f57128325,4,1
4a61f47abefba28d651e89b9327e89f858d8e693,33,1
4a639de8f8916dc0567e1db35e8ac1d9f9a8a101,14,2
4a6442d21f76cac541e73084f22fe085d36027f1,6,1
4a6520d46ed9cf9ecb8668923a4da1a53e44eb7b,51,1
4a6676d5eb563b3a6f03d53afbdedd8c03a1a96a,22,1
4a67251fc25351f43332bc29db6cc1c84d96fc59,243,1
4a678472d6dcb910f19d7a74da5e17f83f837d4f,8,1
4a67dbb661df3c1f68c28b6d0d97c13c0c884092,4,1
4a68290872154948a9222f923794d02e56d7ff93,61,1
4a6b004b1940d14fa70eb21a1450db056ca1143a,1,1
4a6c44c0d0c3752c80febefa9cf4b140706de73c,2,1
4a6c6115dd76852d67314f4daae46afdf2945358,1,1
4a6d0865ee3da91d1f0ded9f8635ec6f5f1a5fb9,5,1
4a6d1bcb08ecc1ff3990e73ef1f7f40e0ed70de2,1,1
4a6e2b5c4d4cf831428093abaf981a3f1f47dd9b,2,1
4a6e5cdb81d6627007502d51bc4a57486202fba5,3,1
4a6ec543d58fe9fe504372bd811fa62d4fbddd61,4,1
4a6ee99f00dcd223d006886cfe9307e2bdd5347d,1,1
4a6f6b8d472d0cea6e809858739f21ac1f9a73f1,1,1
